"id","atlas_id","name","acronym","red","green","blue","st_order","st_level","ontology_id","hemisphere_id","sibling_order","created_at","updated_at","row_number"
295,36,"Basolateral amygdalar nucleus","BLA",157,231,156,4,8,1,3,4,"","","295"
296,885,"Anterior cingulate area, ventral part, layer 2/3","ACAv2/3",64,166,102,1,11,1,3,1,"","","296"
297,744,"Taenia tecta, dorsal part, layers 1-4","TTd1-4",98,208,159,0,11,1,3,0,"","","297"
298,178,"Magnocellular nucleus","MA",162,177,216,1,8,1,3,1,"","","298"
299,1027,"Somatomotor areas, Layer 5","MO5",31,157,90,2,11,1,3,2,"","","299"
300,461,"Ventral part of the lateral geniculate complex, lateral zone","LGvl",255,144,159,0,9,1,3,0,"","","300"
301,603,"stria terminalis","st",204,204,204,6,8,1,3,6,"","","301"
302,320,"Superior colliculus, sensory related","SCs",255,122,255,0,8,1,3,0,"","","302"
303,37,"Basolateral amygdalar nucleus, anterior part","BLAa",157,231,156,0,9,1,3,0,"","","303"
304,886,"Prelimbic area, layer 2/3","PL2/3",47,168,80,2,11,1,3,2,"","","304"
305,462,"Primary visual area, layer 6b","VISp6b",8,133,140,5,11,1,3,5,"","","305"
306,745,"Taenia tecta, ventral part, layers 1-3","TTv1-3",98,208,159,0,11,1,3,0,"","","306"
307,179,"Magnocellular reticular nucleus","MARN",255,179,217,15,8,1,3,15,"","","307"
308,1028,"Posterior parietal association areas, layer 6a","PTLp6a",0,159,172,4,11,1,3,4,"","","308"
309,604,"striatonigral pathway","snp",204,204,204,4,8,1,3,4,"","","309"
310,321,"Septofimbrial nucleus","SF",144,203,237,1,8,1,3,1,"","","310"
311,38,"Basolateral amygdalar nucleus, posterior part","BLAp",157,231,156,1,9,1,3,1,"","","311"
312,887,"Entorhinal area, lateral part, layer 4/5","ENTl4/5",50,184,37,7,11,1,3,7,"","","312"
313,180,"Midbrain","MB",255,100,255,1,5,1,3,1,"","","313"
314,1029,"Agranular insular area, posterior part, layer 6a","AIp6a",33,152,102,3,11,1,3,3,"","","314"
315,746,"Isocortex","Isocortex",112,255,113,0,5,1,3,0,"","","315"
316,463,"Ventral part of the lateral geniculate complex, medial zone","LGvm",255,144,159,1,9,1,3,1,"","","316"
317,605,"subthalamic fascicle","stf",204,204,204,5,8,1,3,5,"","","317"
318,322,"Supragenual nucleus","SG",255,186,134,8,8,1,3,8,"","2017-06-30 19:47:53.640163","318"
319,39,"Basomedial amygdalar nucleus","BMA",132,234,129,5,8,1,3,5,"","","319"
320,888,"Primary motor area, Layer 1","MOp1",31,157,90,0,11,1,3,0,"","","320"
321,464,"Subgeniculate nucleus","SubG",255,144,159,3,8,1,3,3,"","2017-01-14 01:19:41.163615","321"
322,747,"Primary somatosensory area","SSp",24,128,100,6,8,1,3,6,"","","322"
323,181,"Midbrain, motor related","MBmot",255,144,255,1,6,1,3,1,"","","323"
324,1030,"Entorhinal area, medial part, ventral zone, layer 2","ENTmv2",50,184,37,1,11,1,3,1,"","","324"
325,323,"Suprageniculate nucleus","SGN",255,144,159,3,8,1,3,3,"","","325"
326,606,"superior cerebelar peduncles","scp",204,204,204,0,8,1,3,0,"","","326"
327,40,"Basomedial amygdalar nucleus, anterior part","BMAa",132,234,129,0,9,1,3,0,"","","327"
328,889,"Agranular insular area, dorsal part, layer 2/3","AId2/3",33,152,102,1,11,1,3,1,"","","328"
329,748,"Primary somatosensory area, barrel field","SSp-bfd",24,128,100,7,9,1,3,7,"","","329"
330,1031,"Retrosplenial area, dorsal part, layer 6b","RSPd6b",26,166,152,5,11,1,3,5,"","","330"
331,182,"Mammillary body","MBO",255,76,62,1,7,1,3,1,"","","331"
332,465,"Accessory supraoptic group","ASO",255,93,80,1,7,1,3,1,"","","332"
333,324,"Septohippocampal nucleus","SH",144,203,237,2,8,1,3,2,"","","333"
334,41,"Basomedial amygdalar nucleus, posterior part","BMAp",132,234,129,1,9,1,3,1,"","","334"
335,890,"Perirhinal area, layer 6a","PERI6a",14,150,132,3,11,1,3,3,"","2017-09-27 23:43:11.542774","335"
336,607,"superior colliculus commissure","csc",204,204,204,2,9,1,3,2,"","","336"
337,749,"Primary somatosensory area, lower limb","SSp-ll",24,128,100,8,9,1,3,8,"","","337"
338,466,"Subfornical organ","SFO",255,85,71,15,8,1,3,15,"","","338"
339,183,"Midbrain, sensory related","MBsen",255,122,255,0,6,1,3,0,"","","339"
340,1032,"Posterior parietal association areas, layer 6b","PTLp6b",0,159,172,5,11,1,3,5,"","","340"
341,608,"supramammillary decussation","smd",204,204,204,5,8,1,3,5,"","","341"
342,325,"Substantia innominata","SI",162,177,216,0,8,1,3,0,"","","342"
343,42,"Brain stem","BS",255,112,128,1,2,1,3,1,"","","343"
344,891,"Agranular insular area, posterior part, layer 5","AIp5",33,152,102,2,11,1,3,2,"","","344"
345,750,"Primary somatosensory area, mouth","SSp-m",24,128,100,9,9,1,3,9,"","","345"
346,1033,"Primary somatosensory area, layer 2/3","SSp2/3",24,128,100,1,11,1,3,1,"","","346"
347,467,"Subparaventricular zone","SBPV",255,85,71,13,8,1,3,13,"","","347"
348,184,"Midbrain, behavioral state related","MBsta",255,144,255,2,6,1,3,2,"","","348"
349,609,"supraoptic commissures","sup",204,204,204,3,8,1,3,3,"","","349"
350,326,"Subceruleus nucleus","SLC",255,195,149,6,8,1,3,6,"","","350"
351,43,"Bed nuclei of the stria terminalis","BST",179,192,223,0,8,1,3,0,"","","351"
352,892,"Orbital area, layer 5","ORB5",36,138,94,2,11,1,3,2,"","","352"
353,751,"Primary somatosensory area, nose","SSp-n",24,128,100,6,9,1,3,6,"","","353"
354,185,"Medulla","MY",255,155,205,1,5,1,3,1,"","","354"
355,1034,"Agranular insular area, posterior part, layer 6b","AIp6b",33,152,102,4,11,1,3,4,"","","355"
356,468,"Preparasubthalamic nucleus","PST",242,72,59,2,8,1,3,2,"","","356"
357,610,"tectothalamic pathway","ttp",204,204,204,5,9,1,3,5,"","","357"
358,327,"Sublaterodorsal nucleus","SLD",255,195,149,7,8,1,3,7,"","","358"
359,44,"Bed nuclei of the stria terminalis, anterior division","BSTa",179,192,223,0,9,1,3,0,"","","359"
360,893,"Dorsal peduncular area, layer 2/3","DP2/3",164,218,164,2,11,1,3,2,"","","360"
361,752,"Primary somatosensory area, trunk","SSp-tr",24,128,100,11,9,1,3,11,"","","361"
362,186,"Mediodorsal nucleus of thalamus","MD",255,144,159,1,8,1,3,1,"","","362"
363,1035,"Prelimbic area, layer 5","PL5",47,168,80,3,11,1,3,3,"","","363"
364,469,"Parasubthalamic nucleus","PSTN",242,72,59,3,8,1,3,3,"","","364"
365,611,"thalamic peduncles","tp",204,204,204,3,8,1,3,3,"","","365"
366,328,"Submedial nucleus of the thalamus","SMT",255,144,159,2,8,1,3,2,"","","366"
367,45,"Bed nuclei of the stria terminalis, posterior division","BSTp",179,192,223,1,9,1,3,1,"","","367"
368,894,"Perirhinal area, layer 6b","PERI6b",14,150,132,4,11,1,3,4,"","2017-09-27 23:43:11.55862","368"
369,753,"Primary somatosensory area, upper limb","SSp-ul",24,128,100,10,9,1,3,10,"","","369"
370,187,"Medulla, motor related","MY-mot",255,179,217,1,6,1,3,1,"","","370"
371,1036,"Entorhinal area, medial part, ventral zone, layer 3","ENTmv3",50,184,37,2,11,1,3,2,"","","371"
372,470,"Infracerebellar nucleus","ICB",255,179,217,9,8,1,3,9,"","","372"
373,612,"trigeminocerebellar tract","tct",204,204,204,3,8,1,3,3,"","","373"
374,329,"Substantia nigra, compact part","SNc",255,166,255,0,8,1,3,0,"","","374"
375,46,"Ammon's horn","CA",126,208,75,0,8,1,3,0,"","","375"
376,895,"Cortical amygdalar area, posterior part, lateral zone, layers 1-3","COApl1-3",97,231,183,1,11,1,3,1,"","","376"
377,1037,"Posterolateral visual area, layer 6a","VISpl6a",8,133,140,4,11,1,3,4,"","","377"
378,754,"Supplemental somatosensory area","SSs",24,128,100,7,8,1,3,7,"","","378"
379,188,"Medulla, behavioral state related","MY-sat",255,198,226,2,6,1,3,2,"","","379"
380,471,"cuneate fascicle","cuf",204,204,204,0,10,1,3,0,"","","380"
381,330,"Substantia nigra, reticular part","SNr",255,144,255,0,8,1,3,0,"","","381"
382,47,"Field CA1","CA1",126,208,75,0,9,1,3,0,"","","382"
383,896,"Cortical amygdalar area, posterior part, medial zone, layers 1-3","COApm1-3",97,231,183,1,11,1,3,1,"","","383"
384,613,"trochlear nerve decussation","IVd",204,204,204,0,9,1,3,0,"","","384"
385,755,"Primary visual area","VISp",8,133,140,9,8,1,3,9,"","","385"
386,189,"Medulla, sensory related","MY-sen",255,165,210,0,6,1,3,0,"","","386"
387,1038,"Entorhinal area, lateral part, layer 5/6","ENTl5/6",50,184,37,9,11,1,3,9,"","","387"
388,472,"gracile fascicle","grf",204,204,204,1,10,1,3,1,"","","388"
389,614,"ventral spinothalamic tract","sttv",204,204,204,1,9,1,3,1,"","","389"
390,331,"Supraoptic nucleus","SO",255,93,80,0,8,1,3,0,"","","390"
391,48,"Field CA1, stratum lacunosum-moleculare","CA1slm",126,208,75,0,11,1,3,0,"","","391"
392,897,"Nucleus of the lateral olfactory tract, layers 1-3","NLOT1-3",149,228,200,0,11,1,3,0,"","","392"
393,1039,"Posterolateral visual area, layer 6b","VISpl6b",8,133,140,5,11,1,3,5,"","","393"
394,756,"Anteromedial visual area","VISam",8,133,140,7,8,1,3,7,"","","394"
395,190,"Medullary reticular nucleus","MDRN",255,179,217,16,8,1,3,16,"","","395"
396,473,"internal arcuate fibers","iaf",204,204,204,2,10,1,3,2,"","","396"
397,615,"ventral tegmental decussation","vtd",204,204,204,0,9,1,3,0,"","","397"
398,332,"Superior olivary complex","SOC",255,174,111,3,8,1,3,3,"","","398"
399,49,"Field CA1, stratum oriens","CA1so",126,208,75,1,11,1,3,1,"","","399"
400,898,"Piriform-amygdalar area, layers 1-3","PAA1-3",89,218,171,0,11,1,3,0,"","","400"
401,1040,"Anteromedial visual area, layer 4","VISam4",8,133,140,2,11,1,3,2,"","","401"
402,757,"Anterolateral visual area","VISal",8,133,140,6,8,1,3,6,"","","402"
403,191,"Medial amygdalar nucleus","MEA",128,192,226,4,8,1,3,4,"","","403"
404,474,"olivocerebellar tract","oct",204,204,204,0,10,1,3,0,"","","404"
405,616,"ventrolateral hypothalamic tract","vlt",204,204,204,1,8,1,3,1,"","","405"
406,333,"Subparafascicular nucleus","SPF",255,128,132,1,8,1,3,1,"","","406"
407,50,"Field CA1, pyramidal layer","CA1sp",102,168,61,2,11,1,3,2,"","","407"
408,899,"Piriform-amygdalar area, molecular layer","PAA1",89,218,171,1,11,1,3,1,"","","408"
409,758,"Lateral visual area","VISl",8,133,140,8,8,1,3,8,"","","409"
410,475,"reticulocerebellar tract","rct",204,204,204,1,10,1,3,1,"","","410"
411,192,"Medial amygdalar nucleus, anterodorsal part","MEAad",128,192,226,0,9,1,3,0,"","","411"
412,1041,"Orbital area, lateral part, layer 2/3","ORBl2/3",36,138,94,1,11,1,3,1,"","","412"
413,617,"vestibular nerve","vVIIIn",204,204,204,1,9,1,3,1,"","","413"
414,334,"Subparafascicular nucleus, magnocellular part","SPFm",255,128,132,0,9,1,3,0,"","","414"
415,51,"Field CA1, stratum radiatum","CA1sr",126,208,75,3,11,1,3,3,"","","415"
416,900,"Piriform-amygdalar area, pyramidal layer","PAA2",89,218,171,2,11,1,3,2,"","","416"
417,759,"Rostrolateral visual area","VISrl",0,159,172,7,8,1,3,7,"","2015-03-12 23:17:16.549742","417"
418,193,"Medial amygdalar nucleus, anteroventral part","MEAav",128,192,226,1,9,1,3,1,"","","418"
419,1042,"Entorhinal area, medial part, ventral zone, layer 4","ENTmv4",50,184,37,3,11,1,3,3,"","","419"
420,476,"precommissural fornix diagonal band","db",204,204,204,0,10,1,3,0,"","","420"
421,618,"Lateral visual area, layer 1","VISl1",8,133,140,0,11,1,3,0,"","","421"
422,335,"Subparafascicular nucleus, parvicellular part","SPFp",255,128,132,1,9,1,3,1,"","","422"
423,52,"Field CA2","CA2",126,208,75,1,9,1,3,1,"","","423"
424,901,"Piriform-amygdalar area, polymorph layer","PAA3",89,218,171,3,11,1,3,3,"","","424"
425,760,"Posterolateral visual area","VISpl",8,133,140,10,8,1,3,10,"","","425"
426,194,"Medial amygdalar nucleus, posterodorsal part","MEApd",128,192,226,2,9,1,3,2,"","","426"
427,1043,"Ectorhinal area/Layer 2/3","ECT2/3",13,159,145,1,11,1,3,1,"","","427"
428,477,"medial corticohypothalamic tract","mct",204,204,204,0,10,1,3,0,"","2016-12-06 19:25:58.672158","428"
429,336,"Spinal nucleus of the trigeminal, caudal part","SPVC",255,165,210,6,9,1,3,6,"","","429"
430,619,"Retrosplenial area, ventral part, layer 2/3","RSPv2/3",26,166,152,2,11,1,3,2,"","","430"
431,53,"Field CA2, stratum lacunosum-moleculare","CA2slm",126,208,75,0,11,1,3,0,"","","431"
432,902,"Nucleus circularis","NC",255,93,80,0,8,1,3,0,"","","432"
433,1044,"Anteromedial visual area, layer 5","VISam5",8,133,140,3,11,1,3,3,"","","433"
434,761,"Retrosplenial area, dorsal part, layer 2/3","RSPd2/3",26,166,152,1,11,1,3,1,"","","434"
435,195,"Medial amygdalar nucleus, posteroventral part","MEApv",128,192,226,3,9,1,3,3,"","","435"
436,478,"columns of the fornix","fx",204,204,204,1,10,1,3,1,"","","436"
437,337,"Spinal nucleus of the trigeminal, interpolar part","SPVI",255,165,210,7,9,1,3,7,"","","437"
438,54,"Field CA2, stratum oriens","CA2so",126,208,75,1,11,1,3,1,"","","438"
439,903,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part","PVHdp",255,76,62,0,9,1,3,0,"","","439"
440,620,"Orbital area, lateral part, layer 6a","ORBl6a",36,138,94,3,11,1,3,3,"","","440"
441,762,"Anteromedial visual area, layer 6b","VISam6b",8,133,140,5,11,1,3,5,"","","441"
442,1045,"Retrosplenial area, dorsal part, layer 1","RSPd1",26,166,152,0,11,1,3,0,"","","442"
443,479,"dorsal hippocampal commissure","dhc",204,204,204,0,10,1,3,0,"","","443"
444,196,"Medial group of the dorsal thalamus","MED",255,144,159,2,7,1,3,2,"","","444"
445,338,"Spinal nucleus of the trigeminal, oral part","SPVO",255,165,210,8,9,1,3,8,"","","445"
446,55,"Field CA2, pyramidal layer","CA2sp",102,168,61,2,11,1,3,2,"","","446"
447,904,"Paraventricular hypothalamic nucleus, descending division, forniceal part","PVHf",255,76,62,1,9,1,3,1,"","","447"
448,621,"Orbital area, lateral part, layer 1","ORBl1",36,138,94,0,11,1,3,0,"","","448"
449,480,"ventral hippocampal commissure","vhc",204,204,204,1,10,1,3,1,"","","449"
450,1046,"Primary somatosensory area, upper limb, layer 1","SSp-ul1",24,128,100,0,11,1,3,0,"","","450"
451,763,"Basolateral amygdalar nucleus, ventral part","BLAv",157,231,156,2,9,1,3,2,"","","451"
452,197,"Median preoptic nucleus","MEPO",255,85,71,5,8,1,3,5,"","","452"
453,339,"Somatosensory areas","SS",24,128,100,2,6,1,3,2,"","","453"
454,56,"Field CA2, stratum radiatum","CA2sr",126,208,75,3,11,1,3,3,"","","454"
455,905,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part","PVHlp",255,76,62,2,9,1,3,2,"","","455"
456,622,"Posterior auditory area, layer 6b","AUDpo6b",1,147,153,5,11,1,3,5,"","","456"
457,1047,"Visual areas, layer 6a","VIS6a",8,133,140,4,11,1,3,4,"","","457"
458,764,"Olfactory tubercle, molecular layer","OT1",128,205,248,3,11,1,3,3,"","","458"
459,481,"accessory olfactory tract","aolt",204,204,204,2,10,1,3,2,"","","459"
460,198,"Midbrain trigeminal nucleus","MEV",255,122,255,5,8,1,3,5,"","","460"
461,623,"Primary somatosensory area, trunk, layer 6b","SSp-tr6b",24,128,100,5,11,1,3,5,"","","461"
462,340,"Superior salivatory nucleus","SSN",255,186,134,9,8,1,3,9,"","2017-06-30 19:47:53.657053","462"
463,57,"Field CA3","CA3",126,208,75,2,9,1,3,2,"","","463"
464,906,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone","PVHmpv",255,76,62,3,9,1,3,3,"","","464"
465,765,"Olfactory tubercle, pyramidal layer","OT2",128,205,248,4,11,1,3,4,"","","465"
466,482,"alveus","alv",204,204,204,0,9,1,3,0,"","","466"
467,199,"Hypothalamic medial zone","MEZ",255,76,62,2,6,1,3,2,"","2014-06-04 22:17:26.376719","467"
468,1048,"Entorhinal area, medial part, dorsal zone, layer 2a","ENTm2a",50,184,37,2,11,1,3,2,"","","468"
469,624,"posteromedial visual area, layer 6b","VISpm6b",8,133,140,5,11,1,3,5,"","","469"
470,341,"Subthalamic nucleus","STN",242,72,59,6,8,1,3,6,"","2017-03-23 19:45:15.462255","470"
471,58,"Field CA3, stratum lacunosum-moleculare","CA3slm",126,208,75,0,11,1,3,0,"","","471"
472,907,"Medial amygdalar nucleus, posterodorsal part, sublayer a","MEApd-a",128,192,226,0,11,1,3,0,"","","472"
473,766,"Olfactory tubercle, polymorph layer","OT3",128,205,248,5,11,1,3,5,"","","473"
474,483,"angular path","ab",204,204,204,7,9,1,3,7,"","","474"
475,200,"Medial geniculate complex","MG",255,128,132,0,8,1,3,0,"","","475"
476,1049,"Orbital area, layer 6a","ORB6a",36,138,94,3,11,1,3,3,"","","476"
477,342,"Striatum","STR",152,214,249,0,5,1,3,0,"","","477"
478,625,"Primary somatosensory area, lower limb, layer 6a","SSp-ll6a",24,128,100,4,11,1,3,4,"","","478"
479,59,"Field CA3, stratum lucidum","CA3slu",126,208,75,1,11,1,3,1,"","","479"
480,908,"Medial amygdalar nucleus, posterodorsal part, sublayer b","MEApd-b",128,192,226,1,11,1,3,1,"","","480"
481,767,"Islands of Calleja","isl",128,205,248,0,9,1,3,0,"","","481"
482,484,"brachium of the inferior colliculus","bic",204,204,204,5,10,1,3,5,"","","482"
483,201,"Medial habenula","MH",255,144,159,0,8,1,3,0,"","","483"
484,1050,"Orbital area, medial part, layer 1","ORBm1",36,138,94,0,11,1,3,0,"","","484"
485,343,"Striatum dorsal region","STRd",152,214,249,0,6,1,3,0,"","","485"
486,60,"Field CA3, stratum oriens","CA3so",126,208,75,2,11,1,3,2,"","","486"
487,909,"Medial amygdalar nucleus, posterodorsal part, sublayer c","MEApd-c",128,192,226,2,11,1,3,2,"","","487"
488,626,"Orbital area, lateral part, layer 6b","ORBl6b",36,138,94,4,11,1,3,4,"","","488"
489,768,"Major island of Calleja","islm",128,205,248,1,9,1,3,1,"","","489"
490,485,"bulbocerebellar tract","bct",204,204,204,3,9,1,3,3,"","","490"
491,202,"Medial mammillary nucleus","MM",255,76,62,1,8,1,3,1,"","","491"
492,1051,"Orbital area, layer 2/3","ORB2/3",36,138,94,1,11,1,3,1,"","","492"
493,344,"Striatum ventral region","STRv",128,205,248,1,6,1,3,1,"","","493"
494,910,"Superior colliculus, motor related, intermediate gray layer, sublayer a","SCig-a",255,144,255,0,10,1,3,0,"","","494"
495,61,"Field CA3, pyramidal layer","CA3sp",102,168,61,3,11,1,3,3,"","","495"
496,627,"Dorsal peduncular area, layer 1","DP1",164,218,164,0,11,1,3,0,"","","496"
497,1052,"Visual areas, layer 6b","VIS6b",8,133,140,5,11,1,3,5,"","","497"
498,769,"Bed nuclei of the stria terminalis, anterior division, anteromedial area","BSTam",179,192,223,1,10,1,3,1,"","","498"
499,486,"cuneocerebellar tract","cct",204,204,204,1,9,1,3,1,"","","499"
500,203,"Somatomotor areas","MO",31,157,90,1,6,1,3,1,"","","500"
501,628,"posteromedial visual area, layer 4","VISpm4",8,133,140,2,11,1,3,2,"","","501"
502,345,"Subiculum","SUB",79,194,68,4,8,1,3,4,"","","502"
503,911,"Superior colliculus, motor related, intermediate gray layer, sublayer b","SCig-b",255,144,255,1,10,1,3,1,"","","503"
504,62,"Field CA3, stratum radiatum","CA3sr",126,208,75,4,11,1,3,4,"","","504"
505,770,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus","BSTdm",179,192,223,2,10,1,3,2,"","","505"
506,487,"dorsal acoustic stria","das",204,204,204,2,10,1,3,2,"","","506"
507,204,"Main olfactory bulb","MOB",154,210,189,0,8,1,3,0,"","","507"
508,1053,"Entorhinal area, medial part, dorsal zone, layer 2b","ENTm2b",50,184,37,3,11,1,3,3,"","","508"
509,346,"Subiculum, dorsal part","SUBd",79,194,68,0,9,1,3,0,"","","509"
510,629,"Primary somatosensory area, lower limb, layer 6b","SSp-ll6b",24,128,100,5,11,1,3,5,"","","510"
511,912,"Superior colliculus, motor related, intermediate gray layer, sublayer c","SCig-c",255,144,255,2,10,1,3,2,"","","511"
512,63,"Cerebellum","CB",240,240,128,2,2,1,3,2,"","","512"
513,771,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus","BSTfu",179,192,223,3,10,1,3,3,"","","513"
514,488,"dorsal column","dc",204,204,204,4,9,1,3,4,"","","514"
515,205,"Medial preoptic nucleus","MPN",255,76,62,2,8,1,3,2,"","","515"
516,1054,"Orbital area, layer 6b","ORB6b",36,138,94,4,11,1,3,4,"","","516"
517,913,"Postpiriform transition area, layers 1-3","TR1-3",168,236,211,0,11,1,3,0,"","","517"
518,347,"Subiculum, ventral part","SUBv",79,194,68,1,9,1,3,1,"","","518"
519,64,"Cerebellar nuclei","CBN",240,240,128,1,5,1,3,1,"","","519"
520,630,"Ventral auditory area, layer 6a","AUDv6a",1,147,153,4,11,1,3,4,"","","520"
